Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
Dr. med. Tobias von Wild,· Plastic surgeon,Orthopedic clinic,Hamburg,Germany,4.8,-79,122 a Weidestraße,· 040 27806011,⋅ Opens 9 AM Mon,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi7mqL_jPuLAxVWkmgJHTKKAZUYABAIGgJ3Zg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI3ZomM-YpBUghEqxuvacbylFYUAOIzfsCX5Z8i3E_WLuFYiFQ-sEwAaAokNEALw_wcB&ohost=www.google.com&cid=CAESVeD2H6CYfrXLwBhdA-d0-gvxt9MRGpRQi9kXf96JBW7DfkibFSX-9MNWdibdBrHaxPYfT7RDC6yoUM7aYQhYh5oKYiNSCjD-9OECpUroEEJOj4b9vTk&sig=AOD64_24FCcNVsoViEeUEB7zgG9QOSDVxg&q=&ctype=99&ved=2ahUKEwiWyJv_jPuLAxVnSfEDHSCiEugQhKwBegQIIRAP&adurl=
OrthoCentrum Hamburg,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,3.2,-286,Hansastraße 1-3,,⋅ Opens 8 AM Mon,Closed,https://www.orthocentrum-hamburg.com/
Sportorthopädie und Rückenzentrum Prof. Dr. med. M. Citak,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.9,-244,Dorotheenstraße 48,,⋅ Opens 8 AM Mon,Closed,https://www.citak.de/
Orthopaedicum Hamburg,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.6,-133,Mönckebergstraße 18,,,,http://www.orthopaedicum-hamburg.de/
Orthopädikum Neuer Wall - Ihr Orthopädiezentrum in Hamburg,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.4,-367,Neuer Wall 77,,⋅ Opens 7:30 AM Mon,Closed,https://www.orthopaedikum-neuer-wall.de/
"Agilis Gelenkzentrum Orthopädie Hamburg, Dr. Schwer und Kollegen",· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.9,-103,Straßenbahnring 7,,⋅ Opens 9 AM Mon,Closed,https://www.agilis-gelenkzentrum.de/
Orthopädie Zentrum Eppendorf,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,3.7,-92,Eppendorfer Landstraße 42,,⋅ Opens 8 AM Mon,Closed,https://www.orthopaedie-eppendorf.de/
Argon Orthopaedics Hamburg,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.9,-96,Große Bleichen 5,,⋅ Opens 9 AM Mon,Closed,http://www.argon-orthopaedie.de/
Sporthopaedic Hamburg Privatpraxis Orthopädie,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,4.9,-39,Vogt-Wells-Straße 12,,⋅ Opens 8 AM Mon,Closed,http://sporthopaedic-hamburg.de/
ORTHOPÄDIE-ZENTRUM HAMBURG,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.4,-78,Poststraße 2-4,,⋅ Opens 8 AM Mon,Closed,https://www.orthopaediezentrumhamburg.de/
ATOS Klinik Fleetinsel,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,4.7,-196,Admiralitätstraße 3-4,,⋅ Opens 6 AM Mon,Closed,https://atos-kliniken.com/de/hamburg/
Dr. med. univ. Markus Philipp Corterier | Orthopädie Hamburg,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,4.8,-51,"Eterno Hamburg GmbH, Bleichenbrücke 10/Kaufmannhaus - 2. OG",,⋅ Opens 8 AM Mon,Closed,https://www.eterno.health/behandler-innen-und-coaches/dr-med-univ-markus-philipp-corterier
Rückenzentrum Am Michel - Hamburg,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.6,-223,Ludwig-Erhard-Straße 18,,⋅ Opens 7 AM Mon,Closed,https://ruecken-zentrum.de/hamburg-rueckenzentrum-am-michel/
ATOS Praxisklinik Hamburg,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,4.6,-48,Hohe Weide 17c,,,,https://atos-kliniken.com/de/praxisklinik-fleetinsel/
Holz Johannes Dr. med. Orthopädie / Unfallchirurgie,· Doctor,Orthopedic clinic,Hamburg,Germany,3.2,-53,Hansastraße 1 -3,,⋅ Opens 8 AM Mon,Closed,http://www.orthocentrum-hamburg.de/
Ortho-Group Eidelstedt,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,3.4,-115,Eidelstedter Pl. 1,,⋅ Opens 8 AM Mon,Closed,https://www.ortho-group.de/
Orthopädische Privatarztpraxis Dr. med. Frank Brons in Hamburg-Eimsbüttel,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.8,-17,Bundesstraße 107B,,⋅ Opens 9 AM Mon,Closed,https://www.orthopaede-eimsbuettel.de/
Orthopädikum Neuer Wall Nord,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.3,-104,Alsterdorfer Markt 8,,⋅ Opens 8 AM Mon,Closed,http://orthopaedikum-neuer-wall.de/
Sportorthopädie Hohe Bleichen,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.9,-31,Hohe Bleichen 10,,,Closed,http://www.sportorthopaedie-hohebleichen.de/
Dr. med. Tobias von Wild,· Plastic surgeon,Orthopedic clinic,Hamburg,Germany,4.8,-79,122 a Weidestraße,,,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjNvqqEjfuLAxXWkIMHHQsfF38YABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1xTjIj7QZcj1nzKiwoalAwjp7YlIemi2AWgqXCoxMs27Vb4rj1isEaAgSSEALw_wcB&ohost=www.google.com&cid=CAESVeD2rV7OuMcA6ymGn1NR5yDA4DKp4DO8sux7Xpatc-boxQDwU3LryeztHLVzENtUq02edpZBMt9BMow6TbYHWjpxzvJFOiNzmmaYg8N0qc7tOEuXWx4&sig=AOD64_1aGI4qeIJC3q8ipso8nDEpL4sdFQ&q=&ctype=99&ved=2ahUKEwjExaSEjfuLAxWgXfEDHeDwCho4FBCErAF6BAgjEA8&adurl=
"Orthopädisches Gelenkzentrum Hamburg - OGH - Dr. Wolff, Dr. Kaden und Kollegen",· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,5,-45,Mittelweg 161,,⋅ Opens 8:30 AM Mon,Closed,https://www.og-hamburg.de/
MVZ Orthopädie Mühlenkamp,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.3,-139,Mühlenkamp 33 A,,⋅ Opens 8 AM Mon,Closed,http://www.orthopaediemuehlenkamp.de/
Orthopädie Hamburg Zentrum Rolf E. Stolz,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.7,-52,Poststraße 36,,⋅ Opens 8 AM Mon,Closed,http://www.orthopaedie-stolz.de/
Orthopädie Hamburg – PD Dr. med. Robert Hudek - Privatpraxis in der ATOS Fleetinsel,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,5,-26,Admiralitätstraße 3-4,,⋅ Opens 8:30 AM Mon,Closed,https://www.dr-hudek.de/
"Marienkrankenhaus Hamburg Unfallchirurgie, Orthopädie, Handchirurgie mit Traumazentrum",· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.7,-19,"Alfredstraße 9 Haus 1, Eingang B, Bereich 4, UG",,⋅ Opens 9 AM Mon,Closed,https://www.marienkrankenhaus.org/kliniken-experten/kliniken/unfallchirurgie-orthopaedie-handchirurgie/
Orthopädie an der Alster,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.1,-67,Eppendorfer Landstraße 77,,⋅ Opens 8 AM Mon,Closed,http://orthopaedie-alster.de/
Die Orthopäden in Altona,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.5,-55,Julius-Leber-Straße 10,,⋅ Opens 9 AM Mon,Closed,https://www.orthopaeden-altona.de/
Orthopädie Zentrum Altona,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3,-188,Paul-Nevermann-Platz 5,,⋅ Opens 8 AM Mon,Closed,http://www.oz-altona.de/
Praxis für Orthopädie und Unfallchirurgie in Hamburg-Winterhude,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.3,-80,"Facharztzentrum an der Kampnagelfabrik, Jarrestraße 2-6",,⋅ Opens 8 AM Mon,Closed,https://www.facharztzentrum-kampnagel.de/praxen/orthopaedie-unfallchirurgie
Dr. med. Christian Gauck,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,5,-5,"HELIOS ENDO-Klinik, Holstenstraße 2",,,,https://www.helios-gesundheit.de/standorte-angebote/kliniken/hamburg-endo/person/gauck-christian/
Orthopädie Dr. Rusznak - Privatpraxis Hamburg Hafencity,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.8,-59,Shanghaiallee 17,,⋅ Opens 8 AM Mon,Closed,https://www.praxis-rusznak.de/
Dr. med. Albrecht Wittig,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,3.4,-92,Große Bleichen 68,,⋅ Opens 8 AM Mon,Closed,http://www.orthopaedie-im-centrum.de/
Privatpraxis für Orthopädie Jan Deichmann,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.9,-66,Lilienstraße 15,,⋅ Opens 8 AM Mon,Closed,https://www.orthopaedie-deichmann.de/
Die Hamburger Orthopäden - Eppendorf,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.3,-35,Kümmellstraße 1,,⋅ Opens 8 AM Mon,Closed,https://www.die-hamburger-orthopaeden.de/
Herr Dr. med. Kai-Ulrich Köchermann,· Orthopedic clinic,Orthopedic clinic,Hamburg,Germany,3.4,-14,Ritterstraße 16,,⋅ Opens 8 AM Mon,Closed,http://www.orthopedikum-hamburg.de/
Dr. med. Jörg Spiller,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.9,-46,Sierichstraße 102,,⋅ Opens 9 AM Mon,Closed,https://orthopaedie-winterhude.de/
Dr. Gunnar Laabs,· Orthopedic surgeon,Orthopedic clinic,Hamburg,Germany,4.5,-13,Schäferkampsallee 18,,,,http://www.mvz-schlump-one.de/
Schön Klinik Hamburg Eilbek - Fachzentrum für Allgemeine Orthopädie,· Hospital,Orthopedic clinic,Hamburg,Germany,4.5,-2,Dehnhaide 120,,,,https://www.schoen-klinik.de/hamburg-eilbek/fachzentren/allgemeine-orthopaedie?utm_source=Google&utm_medium=Yext&y_source=1_NDA4NzgxNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"Wirbelsäulenzentrum Hamburg West (Praxis), Dr. Köhler",· Hospital department,Oncological clinics,Hamburg,Germany,5,-21,20 Suurheid,,,⋅ Opens 10 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwju-rzRjfuLAxWlkoMHHViAAHIYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0Ine_qt7Ou7uldyBgBhK_xmnfgumiQZ1x-KQSZcP4jtLJHb0W0mPsaAmAWEALw_wcB&ohost=www.google.com&cid=CAESVeD2mSNrX-LbAOsq_oguwfVXKJkNVAHchf0kQ9WiT-FDSQPN9Jmgq02XNY-jLY25QHhpWYv-gkfGTGifro0GUQJSg_bI7ERuWosnNnwJUXOhZSxFtps&sig=AOD64_2q2PQCZsL3Nnvxg9umCo4DwMhlFA&q=&ctype=99&ved=2ahUKEwjhi7fRjfuLAxVRyLsIHVqDBgMQhKwBegQIGRAP&adurl=
"UCCH Universitäres Cancer Center Hamburg, UKE",· Cancer treatment center,Oncological clinics,Hamburg,Germany,3.4,-18,"Hamburg, Germany",· +49 40 741055692,,⋅ Opens 8 AM Mon,http://www.uke.de/kliniken-institute/zentren/universit%C3%A4res-cancer-center-hamburg-(ucch)/
German Integrative Cancer Center - Dr. Adem Günes,· Cancer treatment center,Oncological clinics,Hamburg,Germany,5,-8,"Hamburg, Germany",· +49 40 58969328,,⋅ Opens 9 AM Mon,https://www.germancancercenter.com/
Dr. med. Adem Günes - German Integrative Cancer Center,· Cancer treatment center,Oncological clinics,Hamburg,Germany,4.1,-9,"Hamburg, Germany",.+49 40 42326200,,,http://www.germancancercenter.com/
Dr. Adem Günes - Alternative Cancer Center,· Cancer treatment center,Oncological clinics,Hamburg,Germany,5,-2,"Hamburg, Germany",· +49 40 42326200,,⋅ Opens 9 AM Mon,
Onkologicum HOPA MVZ GmbH im Struenseehaus (Hämatologisch-Onkologische Praxis Altona),· Oncologist,Oncological clinics,Hamburg,Germany,4.3,-38,"Hamburg, Germany",· +49 40 3802124250,,⋅ Opens 8 AM Mon,https://hopa.de/
Onkologie Lerchenfeld,· Oncologist,Oncological clinics,Hamburg,Germany,4.1,-22,"Hamburg, Germany",· +49 40 2271800,,⋅ Opens 8 AM Mon,http://www.onkologie-lerchenfeld.de/
Cyberknife Center Hamburg,· Doctor,Oncological clinics,Hamburg,Germany,5,-4,"Hamburg, Germany",· +49 40 24424580,,⋅ Opens 7 AM Mon,http://www.cyberknife-hamburg.de/
Institut OncoLight - Dr. med. Wulf-Peter Brockmann,· Cancer treatment center,Oncological clinics,Hamburg,Germany,4.5,-4,"Hamburg, Germany",.+49 40 41924612,,,https://oncolight.de/
Onkologicum HOPA MVZ GmbH am Krankenhaus Jerusalem (Hämatologisch-Onkologische Praxis Altona),· Oncologist,Oncological clinics,Hamburg,Germany,5,-1,"Hamburg, Germany",· +49 40 3802124250,,⋅ Opens 8 AM Mon,https://hopa.de/jerusalem/
Albertinen-Darmzentrum im Albertinen-Krankenhaus,· Cancer treatment center,Oncological clinics,Hamburg,Germany,3,-2,"Hamburg, Germany",· +49 40 55882257,,,http://www.albertinen-darmzentrum.de/
Martini-Klinik am UKE,· Medical clinic,Oncological clinics,Hamburg,Germany,4.7,-32,"Hamburg, Germany",· +49 40 741051300,,,http://www.martini-klinik.de/
Baptist Health Hamburg Cancer Center,· Cancer treatment center,Oncological clinics,Hamburg,Germany,3,-2,"Lexington, KY, United States",· +1 859-422-9600,,⋅ Opens 8 AM Mon,https://www.baptisthealth.com/locations/cancer-care/hamburg-cancer-center?utm_source=google&utm_medium=organic&utm_content=gbp-website&utm_campaign=018-loc-gbp-listing
MVZ Onkologie Hamburg GmbH,· Oncologist,Oncological clinics,Hamburg,Germany,4.1,-28,"Hamburg, Germany",· +49 40 68916210,,⋅ Opens 8:30 AM Mon,https://onko-hamburg.de/
University Medical Center Hamburg-Eppendorf,· University hospital,Oncological clinics,Hamburg,Germany,3.3,(2K),"Hamburg, Germany",· +49 40 74100,,,https://www.uke.de/index.html
Marienkrankenhaus Hamburg Hämatologie und Onkologie,· Hospital,Oncological clinics,Hamburg,Germany,3.8,-5,"Hamburg, Germany",· +49 40 25462502,,⋅ Opens 9 AM Mon,http://www.marienkrankenhaus.org/
Marienkrankenhaus Hamburg Gynäkologie mit Brustzentrum und Gynäkologischem Krebszentrum,· Cancer treatment center,Oncological clinics,Hamburg,Germany,3.6,-29,"Hamburg, Germany",· +49 40 25461699,,,https://www.marienkrankenhaus.org/gynaekologie/
"MUDr. Malte Buchholz, Individuelle Orthopädie",· Orthopaedic surgeon,Neurosurgery,Hamburg,Germany,4.6,-46,9 Nienstedtener Straße,· 040 81997998,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjusfGDjvuLAxUWo4MHHQTAJRIYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0oy5IdlrGX9F1spVtHJfXdnMPOMocQ68B22JYTYrL3bkbzo2tAHhsaAiuREALw_wcB&ohost=www.google.com&cid=CAESVeD2JXvyWxNHSOMps9YrAyU7n8tMZI1F31bAqxosn8z5td6IPFzDDqj8-q-49jztU9dJcWZEufEzbP1q94xz3DqnQB-Pcw61yMwPjpg2mPSOab6rXLE&sig=AOD64_3Rgd6LQ4vSEIzbhTfKGhx1BxTIwQ&q=&ctype=99&ved=2ahUKEwi8i-uDjvuLAxW9gf0HHRSgFTwQhKwBegQIGxAP&adurl=
Dr. med.Guido PannierFacharzt für Neurochirurgie,· Neurosurgeon,Neurosurgery,Hamburg,Germany,4.9,-74,Rothenbaumchaussee 38,· +49 40 44506520,,⋅ Opens 8 AM Mon,http://www.neurorothenbaum.de/
Dr. Alvaro Rebolledo Godoy Specialist Neurosurgery,· Neurosurgeon,Neurosurgery,Hamburg,Germany,5,-46,Rothenbaumchaussee 3,· +49 40 44506580,,⋅ Opens 9 AM Mon,http://www.neurorothenbaum.com/Rebolledo.html
Praxis Dr. med. Daniel Klase,· Neurosurgeon,Neurosurgery,Hamburg,Germany,4.3,-50,Rothenbaumchaussee 3,· +49 40 41469173,,⋅ Opens 8 AM Mon,https://www.jameda.de/hamburg/aerzte/neurochirurgen/dr-daniel-klase/uebersicht/81176325_1/?utm_medium=GMB&utm_source=GMB&utm_campaign=GMB
Dr. med. Veit Becker,· Neurologist,Neurosurgery,Hamburg,Germany,3.9,-27,Kümmellstraße 1,· +49 40 46778570,,⋅ Opens 9 AM Mon,http://www.neuropraxis-hamburg.de/
Neurologikum Hamburg - Practice Dr. Theis and Dr. Vinahl,· Neurologist,Neurosurgery,Hamburg,Germany,3.6,-53,Bleichenbrücke 10,· +49 40 35533737,,⋅ Opens 8:30 AM Mon,https://neurologikum-hamburg.de/
Wirbelwerk,· Neurosurgeon,Neurosurgery,Hamburg,Germany,4.5,-43,Orchideenstieg 12,· +49 40 67956536,,⋅ Opens 8 AM Mon,http://www.wirbelwerk.de/index.php/kontakt
Dr. med. Thomas K. Hertz,· Neurologist,Neurosurgery,Hamburg,Germany,4.2,-96,Mönckebergstraße 31 (Rathausmarkt),· +49 40 30306830,,⋅ Opens 9 AM Mon,https://neurologe-hertz-hamburg.de/
UKE Hamburg - Neurochirurgie,· Hospital department,Neurosurgery,Hamburg,Germany,4.2,-27,Martinistraße 52,.+49 40 74100,,,https://www.uke.de/kliniken-institute/kliniken/neurochirurgie/index.html
Polyclinic neurosurgery,· Hospital department,Neurosurgery,Hamburg,Germany,5,-1,Martinistraße 52,.+49 40 741053453,,,http://www.uke.de/kliniken/neurochirurgie/
Wirbelsäulenzentrum Rahlstedt Dr. Amir Mofid & Siamak Radmehr,· Neurosurgeon,Neurosurgery,Hamburg,Germany,3.4,-99,Rahlstedter Bahnhofstraße 23-25,· +49 40 6774179,,⋅ Opens 8:30 AM Mon,https://www.wirbelsaeulenzentrum-rahlstedt.de/
MEDIZINICUM Stephansplatz,· Medical clinic,Neurosurgery,Hamburg,Germany,4.3,-102,"Alte Oberpostdirektion, Stephansplatz 3, Stephanspl. 5",· +49 40 32088310,,⋅ Opens 8 AM Mon,https://www.medizinicum.de/
Asklepios Klinik St. Georg - Neurochirurgie,· Surgeon,Neurosurgery,Hamburg,Germany,3,-5,Lohmühlenstraße 5,· +49 40 1818852540,,,https://www.asklepios.com/hamburg/sankt-georg/experten/neurochirurgie/
University Medical Center Hamburg-Eppendorf,· University hospital,Neurosurgery,Hamburg,Germany,3.3,(2K),Martinistraße 52,· +49 40 74100,,,https://www.uke.de/index.html
Abteilung für Wirbelsäulen- und Neurochirurgie | Helios ENDO-Klinik Hamburg,· Hospital department,Neurosurgery,Hamburg,Germany,4.3,-55,Holstenstraße 2,· +49 40 31971237,,⋅ Opens 8:30 AM Mon,https://www.helios-gesundheit.de/standorte-angebote/kliniken/hamburg-endo/fachbereiche/wirbelsaeulenchirurgie/
ENT practice Hamburg,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.7,-299,Neuer Wall 36,· +49 40 300684770,,⋅ Opens 9 AM Mon,http://www.dr-ugurlu.de/
ENT practice at Jungfernstieg 7,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.5,-69,Jungfernstieg 7,· +49 40 343543,,⋅ Opens 8:30 AM Mon,http://www.toepfner.de/
"Dr. med. Björn-Georg Neumann, Dr. med. Ingke Andreae",· Otolaryngologist,Ent clinics,Hamburg,Germany,3.9,-10,Neuer Wall 43,.+49 40 367904,,,http://hnoneuerwall.de/
ENT Blankenese - Dr. Helge Kleinhans,· Otolaryngologist,Ent clinics,Hamburg,Germany,5,-44,Blankeneser Landstraße 3,· +49 40 863535,,⋅ Opens 8 AM Mon,http://www.hno-blankenese.de/
HNO Gemeinschaftspraxis an der Oper,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.4,-145,Dammtorstraße 27,· +49 40 345644,,⋅ Opens 8 AM Mon,https://www.hno-hamburg.net/
"ENT, Head and Neck Surgery",· Surgeon,Ent clinics,Hamburg,Germany,4.5,-2,Paul-Ehrlich-Straße 1,· +49 40 1818811741,,,https://www.asklepios.com/hamburg/altona/experten/hno/
Dr. med. Arnold Lesmana,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.7,-103,Steintorwall 4,· +49 40 326938,,⋅ Opens 9 AM Mon,http://www.hno-hh-city.de/
Dres. Andreae & Neumann,· Doctor,Ent clinics,Hamburg,Germany,4.3,-81,Neuer Wall 43,· +49 40 367904,,⋅ Opens 8 AM Mon,https://hnoneuerwall.de/
ENT Hamburg Dr. Iyad Darwich / Tina Aberle,· Otolaryngologist,Ent clinics,Hamburg,Germany,3.7,-164,Waitzstraße 15,· +49 40 898580,,⋅ Opens 8:30 AM Mon,https://www.hnopraxis-hamburg.de/
DR.PROCHNOW - HNO plus - Privatpraxis für ganzheitliche HNO in Hamburg Harvestehude / Rotherbaum,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.9,-15,Rothenbaumchaussee 119,· +49 40 46774470,,⋅ Opens 9 AM Mon,https://www.hno-plus-hamburg.de/
Dr. med. Anne Rollin,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.8,-16,Beselerpl. 11,· +49 40 89064882,,⋅ Opens 8 AM Mon,https://www.hno-dr-rollin.de/
ENT in the Elbe suburbs Dr.Christa Wilcke,· Otolaryngologist,Ent clinics,Hamburg,Germany,3.3,-83,Langelohstraße 158,· +49 40 41421500,,⋅ Opens 8:30 AM Mon,http://www.hnopraxishamburg.de/
"Günther Imping Specialist ear, nose and throat medicine",· Otolaryngologist,Ent clinics,Hamburg,Germany,4,-55,Uppenhof 5,· +49 40 6031144,,⋅ Opens 9 AM Mon,http://www.hnopraxis-volksdorf.de/
Dr. (Univ. Belgrade) Nikola Krizmanic,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.8,-16,Borsteler Chaussee 55,.+49 40 79724634,,,https://www.dr-krizmanic.de/
Bundeswehr Hospital Hamburg,· Military hospital,Ent clinics,Hamburg,Germany,3.7,-689,Lesserstraße 180,· +49 40 69470,,,https://hamburg.bwkrankenhaus.de/startseite.html
Asklepios St. Georg Clinic,· Medical clinic,Ent clinics,Hamburg,Germany,2.9,-578,Lohmühlenstraße 5,· +49 40 1818850,,,https://www.asklepios.com/hamburg/sankt-georg/
Dr. Kovacevic,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.6,-11,Gerhofstraße 2,· +49 40 33442127,,⋅ Opens 9 AM Mon,http://www.hno-hamburg.com/
WNY Ear Nose & Throat,· Otolaryngology clinic,Ent clinics,Hamburg,Germany,4.4,-163,"Orchard Park, NY, United States",· +1 716-675-5711,,⋅ Opens 8:30 AM Mon,http://www.wnyent.com/
Herr Dr. med. Robert Schönberg,· Doctor,Ent clinics,Hamburg,Germany,3.9,-45,Osterstraße 126,· +49 40 4910081,,⋅ Opens 8:30 AM Mon,http://www.hno-osterstrasse.de/
Hörgeräte von OTON Die Hörakustiker Wellingsbüttel,· Hearing Aid Shop,Ent clinics,Hamburg,Germany,5,-27,15-17a Rolfinckstraße,· 040 53908870,,⋅ Opens 9 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjVuu26jvuLAxX3m2gJHYKpHWAYABAAGgJ3Zg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI3QnOpKFENg_4WZJwEVuHPl-F8Bq5648EcVh9VFqejQO56LjJTphV0aArWrEALw_wcB&ohost=www.google.com&cid=CAESVeD2nr6BcOoJSrRv-RUX6ywjhpqqn8sDfXrekTm68FURulEuL-xk0wn7BH_6_mhYH072SHf6uQSw_LhsieNs8bcdEi2oCmie1Npx7MFh4RUg0HD6gpQ&sig=AOD64_22aBbSt7g5kfDji0lRGGZR2Xm2Qw&q=&ctype=99&ved=2ahUKEwjakue6jvuLAxU1QPEDHZ5eJ7o4FBCErAF6BAgjEBE&adurl=
ENT and Allergy Associates - Wayne,· Otolaryngology clinic,Ent clinics,Hamburg,Germany,4,-371,"Wayne, NJ, United States",· +1 973-633-0808,,⋅ Opens 7:40 AM Mon,https://www.entandallergy.com/wayne/
"Asklepios Klinik Altona Abteilung für Hals-, Nasen-, Ohrenheilkunde",· Medical clinic,Ent clinics,Hamburg,Germany,3.1,-12,Paul-Ehrlich-Straße 1,.+49 40 1818811741,,,https://www.asklepios.com/hamburg/altona/experten/hno/
HNO-Praxis SINGBARTL,· Otolaryngologist,Ent clinics,Hamburg,Germany,3.4,-47,"2. Etage (Aufzug, Groot Enn 4",· +49 40 7023511,,⋅ Opens 8:30 AM Mon,http://www.hno-singbartl.de/
Prof. Dr. med. Thomas Verse,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.1,-10,Eißendorfer Pferdeweg 52,· +49 40 1818862056,,⋅ Opens 8 AM Mon,https://www.asklepios.com/harburg/abteilungen-spezialistinnen/spezialistensuche/profil/prof-dr-thomas-verse-1741
Hanse HNO – Dr. med. Armin Mechkat & Kollegen,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.6,-257,Hohe Weide 17c,· +49 40 69656100,,⋅ Opens 8 AM Mon,http://hanse-hno.de/
"Southtowns Ear, Nose & Throat LLP.",· Otolaryngology clinic,Ent clinics,Hamburg,Germany,3.2,-26,"Orchard Park, NY, United States",· +1 716-675-0616,,⋅ Opens 8:30 AM Mon,http://southtownsent.com/
Dr. Milos Kovacevic,· Plastic surgeon,Ent clinics,Hamburg,Germany,4.9,-97,Gerhofstraße 2,· +49 40 33442127,,⋅ Opens 8:30 AM Mon,http://www.dr-kovacevic.de/
ENT practice Dr. Wucherpfennig,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.4,-115,"Norderstedt, Germany",· +49 40 5296885,,⋅ Opens 8 AM Mon,http://www.hnowucherpfennig.de/
Dr. med. Egbert Happe,· Otolaryngologist,Ent clinics,Hamburg,Germany,3.5,-121,Oskar-Schlemmer-Straße 9,· +49 40 71591279,,⋅ Opens 8 AM Mon,http://dr-happe-hamburg.de/
Hanse HNO,· Otolaryngologist,Ent clinics,Hamburg,Germany,3.9,-7,Hohe Weide 17c,.+49 40 69656100,,,https://www.hanse-hno.de/
Dr. med. Harald Kirwald and Dr. med. Katharina Lindhorst,· Doctor,Ent clinics,Hamburg,Germany,3.9,-164,Wilhelm-Strauß-Weg 2B,· +49 40 7543090,,⋅ Opens 8 AM Mon,http://www.hno-hh.de/
Dr. Gernot Hermanussen,· Doctor,Ent clinics,Hamburg,Germany,3.8,-53,Mühlenkamp 32,· +49 40 2713205,,⋅ Opens 8 AM Mon,http://www.praxis-muehlenkamp.de/
Universitätsklinikum Hamburg-Eppendorf Klinik u. Poliklinik für HNO-Heilkunde,· Medical clinic,Ent clinics,Hamburg,Germany,3.1,-38,Martinistraße 52,· +49 40 741022500,,⋅ Opens 7 AM Mon,http://www.uke.de/
HNO Privatpraxis Dr. med. Jörn Richter,· Otolaryngologist,Ent clinics,Hamburg,Germany,4.9,-39,Mühlenkamp 13a,· +49 40 23840386,,⋅ Opens 8 AM Mon,http://www.derhno.de/
University Medical Center Hamburg-Eppendorf,· University hospital,Ent clinics,Hamburg,Germany,3.3,(2K),Martinistraße 52,· +49 40 74100,,,https://www.uke.de/index.html
