Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
"Klinik für Dermatologie, Venerologie und Allergologie, Charité – Universitätsmedizin Berlin",· Medical clinic,Dermatology clinics,Berlin, Germany,4.4,-107,"Berlin, Germany",.+49 30 450518065,,http://derma.charite.de/,
DR. MEK & Kollegen - Dr. Magdalena Erdmann-Keding | Privatpraxis für Ästhetische Dermatologie in Charlottenburg,· Dermatologist,Dermatology clinics,Berlin, Germany,4.9,-67,"Berlin, Germany",· +49 30 515657850,Closed,https://www.dr-mek.de/,⋅ Opens 10 AM Mon
Dr. med. Christiane Handrick,· Dermatologist,Dermatology clinics,Berlin, Germany,3.9,-64,"Berlin, Germany",· +49 30 2411031,Closed,http://praxis-handrick.de/,⋅ Opens 8 AM Mon
Dr. med. Ragna of Pelchrzim,· Dermatologist,Dermatology clinics,Berlin, Germany,4.5,-43,"Berlin, Germany",· +49 30 88722966,Closed,http://www.hautarzt-kudamm.de/,⋅ Opens 9 AM Mon
Dr. med. Martina Ulrich,· Dermatologist,Dermatology clinics,Berlin, Germany,4.9,-27,"Berlin, Germany",· +49 30 278794110,Closed,http://www.dermatologie-am-regierungsviertel.de/,⋅ Opens 8 AM Mon
Dermatologist Berlin Mitte - Gil Méndez,· Dermatologist,Dermatology clinics,Berlin, Germany,3.3,-246,"Berlin, Germany",· +49 30 20674702,Closed,http://www.hautarzt-mitte.com/,⋅ Opens 9 AM Mon
DERMATOLOGIE des WESTENS,· Dermatologist,Dermatology clinics,Berlin, Germany,4.7,-107,"Berlin, Germany",· +49 30 402030978,Closed,https://dermatologiedeswestens.com/,⋅ Opens 9 AM Mon
Frau Dr. med. Ruo-Xi Yu,· Dermatologist,Dermatology clinics,Berlin, Germany,4.8,-53,"Berlin, Germany",· +49 30 22002870,Closed,https://www.instagram.com/dr.ruoxiyu/,⋅ Opens 9 AM Mon
Private Hautarztpraxis Berlin Mitte / Dr. med. Natalie Reytan,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-45,"Berlin, Germany",· +49 30 206539125,Closed,https://hautarztpraxis-mitte.berlin/,⋅ Opens 9 AM Mon
The Skin Clinic Wedding,· Dermatologist,Dermatology clinics,Berlin, Germany,3.9,-178,"Berlin, Germany",· +49 30 2005144843,Closed,http://www.hautambulanz-wedding.de/,⋅ Opens 10 AM Mon
"Dr. med. Irina Jahnke und Kollegen - Dermatologie, Haare und Ästhetik (2 Standorte in Berlin)",· Dermatologist,Dermatology clinics,Berlin, Germany,4.5,-70,"Berlin, Germany",· +49 30 3954204,Closed,https://www.dermatologie-in-berlin.de/,⋅ Opens 9 AM Mon
Dermatological practice B18,· Dermatologist,Dermatology clinics,Berlin, Germany,3.4,-125,"Berlin, Germany",· +49 30 81486930,Closed,http://www.dermatologen-b18.de/,⋅ Opens 9 AM Mon
Hautzentrum Weissensee - Praxis Dr. Kors,· Dermatologist,Dermatology clinics,Berlin, Germany,3.4,-182,"Berlin, Germany",· +49 30 34347070,Closed,http://drkors.de/,⋅ Opens 8:30 AM Mon
DIE HAUTAMBULANZ,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-383,"Berlin, Germany",· +49 30 200514480,Closed,http://www.die-hautambulanz.de/,⋅ Opens 8 AM Mon
"Dr. med. Irina Jahnke und Kollegen - Dermatologie, Haare und Ästhetik (2 Standorte in Berlin)",· Dermatologist,Dermatology clinics,Berlin, Germany,4.2,-29,"Berlin, Germany",· +49 30 8851125,Closed,https://www.dermatologie-in-berlin.de/,⋅ Opens 8 AM Mon
Good Skin Medical | MVZ Hautarzt Tempelhof // Ärztezentrum Tempelhofer Hafen,· Dermatologist,Dermatology clinics,Berlin, Germany,3.5,-111,"Berlin, Germany",.+49 30 7058512,,https://hautarzt-tempelhof.de/,
Privatpraxis für Dermatologie in den CityPraxen,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-7,"Berlin, Germany",· +49 30 886226402,Closed,https://hautarzt-praxis-berlin-mitte.de/,⋅ Opens 9 AM Mon
Dermatologist Dr. David de Shaban,· Dermatologist,Dermatology clinics,Berlin, Germany,3.9,-101,"Berlin, Germany",· +49 30 4511507,Closed,http://www.hautarzt-wilmersdorf.de/,⋅ Opens 9 AM Mon
Dermatologisches Zentrum Berlin - Privatpraxis,· Dermatologist,Dermatology clinics,Berlin, Germany,4.1,-8,"Berlin, Germany",· +49 30 81299260,Closed,http://www.dermatologischeszentrum.berlin/,⋅ Opens 8 AM Mon
Meso Ästhetik Berlin,· Skin care clinic,Dermatology clinics,Berlin, Germany,4.6,-47,"Berlin, Germany",.+49 30 23139492,,http://www.meso-aesthetik-berlin.de/,
Dermatologist Dr. med. Thomas Wildfeuer,· Dermatologist,Dermatology clinics,Berlin, Germany,3.8,-232,"Berlin, Germany",· +49 30 9715208,Closed,http://www.hautarztpraxis-berlin.de/,⋅ Opens 1 PM Mon
"Dr. med. Annett Kleinschmidt, Plastischer & Ästhetischer Chirurg",· Plastic surgeon,Dermatology clinics,Berlin, Germany,4.9,-34,"Berlin, Germany",· +49 30 86393227,Closed,https://docure.de/,⋅ Opens 8 AM Mon
Good Skin Medical | Dermatologie Spandau // Praxis Altstadt,· Dermatologist,Dermatology clinics,Berlin, Germany,3.6,-357,"Berlin, Germany",.+49 30 3332028,,http://dermatologie-spandau.de/,
Dr. med. Andreas M. Finner,· Dermatologist,Dermatology clinics,Berlin, Germany,4,-90,"Berlin, Germany",· +49 30 8609860,Closed,https://www.trichomed.com/,⋅ Opens 10 AM Mon
AIVA - Arona Institut für Vitalität und Ästhetik,· Dermatologist,Dermatology clinics,Berlin, Germany,4.9,-147,"Berlin, Germany",· +49 30 51999750,Closed,https://aiva-institut.de/,⋅ Opens 9 AM Mon
"Dr. med. Yael Adler | Privatärztliches Zentrum für Haut, Venen & Lasermedizin",· Dermatologist,Dermatology clinics,Berlin, Germany,4.8,-56,"Berlin, Germany",· +49 30 88001854,Closed,https://dradler-berlin.de/,⋅ Opens 8:30 AM Mon
Frau Dr. med. Anya Miller,· Dermatologist,Dermatology clinics,Berlin, Germany,3.3,-55,"Berlin, Germany",· +49 30 31997836,Closed,http://www.miller-derma.de/,⋅ Opens 9 AM Mon
Dr. med. Uta Schumacher-Stock,· Dermatologist,Dermatology clinics,Berlin, Germany,4.3,-6,"Berlin, Germany",· +49 30 88773915,Closed,http://www.schumacher-stock.de/,⋅ Opens 9 AM Mon
Haartransplantation - Trichomed Praxis,· Dermatologist,Dermatology clinics,Berlin, Germany,5,-1,"Berlin, Germany",.+49 30 8609860,,https://www.trichomed.com/,
Dr. med. Janina Hasert - Hautarztpraxis,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-133,"Berlin, Germany",· +49 30 4236852,Closed,http://berlin-hautarztpraxis.de/,⋅ Opens 8:30 AM Mon
WALK AGAIN Center,· Rehabilitation Centre,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-3,71 Friedrichstraße,· 030 60989794,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjuz4DShPuLAxVPkYMHHfioOCsYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI01-6drYWW1DzDFpVSyDjNVgzKqScoTx12W6Hb-YyEnwwsKbRd-UQUaAsEHEALw_wcB&ohost=www.google.com&cid=CAESVeD2zrNCKaQFBvCuAcej-g9H6ChYOLG3RzMxE0F4UAffXufykrel9Zb6NfNtsKpNbye7hgTx4UOXqPvYXo1fwvADPmSOe1V3sHBCjBwvl_MRYMY--rM&sig=AOD64_2IhCQch95xevoxIwLcWNor7DHkhQ&q=&ctype=99&ved=2ahUKEwit3fnRhPuLAxWO_7sIHbgZHtQQhKwBegQIIRAP&adurl=,⋅ Opens 8 AM Mon
WALK AGAIN Center,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-3,Friedrichstraße 71,· +49 30 60989794,Closed,http://walk-again.de/,⋅ Opens 8 AM Mon
"Sport-REHA GmbH Berlin – Physiotherapie, Ergotherapie, EAP, Reha, Fitness, Rehasport, T-Rena u.v.m.",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.9,-155,Alte Rhinstraße 16,· +49 30 54912095,Closed,https://www.sport-reha-berlin.de/,⋅ Opens 7:30 AM Mon
ZAR Berlin - Zentrum für ambulante Rehabilitation,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.7,-112,Gartenstraße 5,· +49 30 2851840,Closed,https://www.zar.de/berlin,⋅ Opens 7 AM Mon
Body Health Center Berlin,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.4,-31,Kleiststraße 23-26,· +49 30 23945372,Closed,http://bodyhealthcenter.de/,⋅ Opens 9 AM Mon
GPB Gesundheitszentrum Prenzlauer-Berg GmbH,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.9,-93,Landsberger Allee 117A,· +49 30 47373900,Closed,http://www.gz-pb.de/,⋅ Opens 8 AM Mon
"KORPUS BERLIN Krankengymnastikpraxis Osteopathie, Rehabilitation, Prävention und Sport GmbH",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.9,-73,Tempelhofer Damm 94 A,· +49 30 2516200,Closed,http://www.korpus-berlin.de/,⋅ Opens 7:30 AM Mon
Practice for physical therapy and hand rehabilitation,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-68,Reinhardtstraße 39,· +49 30 28033933,Closed,http://handphysio.de/,⋅ Opens 8 AM Mon
rehathleticum - praxis salzufer,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.2,-20,"In der Lanolinfabrik, Salzufer 15/16",· +49 30 25771830,Closed,http://www.rehathleticum.de/,⋅ Opens 7 AM Mon
Hempel Rehabilitation & Bewegung,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-31,Prinzenallee 84,· +49 30 497694210,Closed,http://www.hempel-physioergo.de/,⋅ Opens 8 AM Mon
Neuro Rehabilitations Praxis Berlin,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.4,-8,Bundesallee 34,· +49 30 86396040,Closed,http://www.neurologische-rehabilitation.berlin/pages/basis_kontakt.php,⋅ Opens 9 AM Mon
Physio Top Rehazentrum GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.5,-24,Geisbergstraße 20,· +49 30 2149020,Closed,https://www.physio-top.de/,⋅ Opens 8 AM Mon
Rehabilitation center Köpenick GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.7,-15,An d. Wuhlheide 232A,· +49 30 5352041,Closed,https://www.reha-zentrum-koepenick.de/,⋅ Opens 7:10 AM Mon
ARZ Ambulantes Reha-Zentrum Berlin-Adlershof GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-42,Albert-Einstein-Straße 4,· +49 30 67894030,Closed,http://www.reha-adlershof.de/,⋅ Opens 8 AM Mon
rehalife Physiotherapie Steglitz,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.5,-95,Schloßstraße 110,· +49 30 79744400,Closed,https://reha.life/,⋅ Opens 8 AM Mon
WALK AGAIN - Physiotherapy Berlin Mitte,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-7,Friedrichstraße 71,· +49 30 60989761,Closed,http://wa-physiotherapie-mitte.berlin/,⋅ Opens 8 AM Mon
Reha-home Privatpraxis für Physiotherapie & Rehabilitation Mark Tastan c/o Holmes Place,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-10,"c/o Holmes Place, Schildhornstraße 1",· +49 171 6031336,Closed,http://www.reha-home.de/,⋅ Opens 8 AM Mon
PRK Physiotherapeutisches Rehabilitationszentrum Köpenick GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-26,Freiheit 12,· +49 30 65499313,Closed,http://www.prk-reha-berlin.de/,⋅ Opens 7 AM Mon
THERAPIUM Physiotherapie Charlottenburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-429,Paulsborner Str. 2,· +49 30 700304062,Closed,https://www.therapium.de/standorte/physiotherapie-berlin-charlottenburg,⋅ Opens 8 AM Mon
Physiotherapie Marsch Berlin-Mitte GmbH | Naturkundemuseum,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.8,-340,Habersaathstraße 37,· +49 30 54881177,Closed,https://www.physiotherapie-berlinmitte.de/,⋅ Opens 8 AM Mon
Vivantes Rehabilitation GmbH,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.9,-68,Rubensstraße 125,· +49 30 130202860,Closed,https://reha.vivantes.de/,⋅ Opens 8 AM Mon
WALK AGAIN Center,· Rehabilitation Centre,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-3,71 Friedrichstraße,· 030 60989794,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi-tqPYhPuLAxVqgIMHHTqcKUAYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI3xjR0lyZhrE3xo2P7SuQEx3u3ScS_FQjMg1ySskc-4KXP2o6h7lR0aAgjuEALw_wcB&ohost=www.google.com&cid=CAESVeD2ep7nlvj32ptA7QuaQJBEPNOkNqfh0Oi2iXF53E088BQHfAcwmunI4bZmOmsinS2YILoGT4zUnWldK4ZpBhvf_WL10lbnN0BRmEtaAVlBMCLHwPE&sig=AOD64_1yJyE4WRyQs9kGA7sl1sCL9FQH9g&q=&ctype=99&ved=2ahUKEwigyJ3YhPuLAxUZhP0HHQ3VCN44FBCErAF6BAgdEA8&adurl=,⋅ Opens 8 AM Mon
AXIS Praxis für Physiotherapie u Rehabilitation,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.3,-18,Danziger Str. 64,· +49 30 443519320,Closed,http://www.axis-physio.de/,⋅ Opens 8 AM Mon
meinphysio+ Physiotherapie | Praxis Mitte,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-5,Französische Str. 15,· +49 30 41935599,Closed,https://www.meinphysioplus.de/,⋅ Opens 8 AM Mon
ZAR Berlin-Spandau - Zentrum für ambulante Rehabilitation,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-71,Neuendorfer Str. 25,· +49 30 290292113,Closed,https://www.zar.de/spandau,⋅ Opens 8 AM Mon
Therapiezentrum am Korso GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.7,-39,Mehrower Allee 28 EG zwischen 28 und 30,· +49 30 42140622,Closed,,⋅ Opens 8 AM Mon
KSB Kompetenzzentrum Spastik und Bewegungsstörung,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-7,Götzstraße 18,· +49 30 25790990,Closed,http://www.ksb-berlin.de/,⋅ Opens 9 AM Mon
FaP - Physio GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.3,-44,Elsenstraße 113,· +49 30 25207887,Closed,http://www.fap-physio.de/,⋅ Opens 8 AM Mon
Charité Physiotherapie- und Präventionszentrum GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3,-4,Chariteplatz 1,.+49 30 450517082,,https://physikalische-medizin.charite.de/ueber_den_arbeitsbereich/team/physiotherapie/,
Physiotherapie Leipziger Straße,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-9,Leipziger Str. 56,· +49 30 2082675,Closed,,⋅ Opens 7 AM Mon
Physiotherapy at Schiffbauerdamm GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-18,Albrechtstraße 12,· +49 30 84712722,Closed,http://www.physio12.com/,⋅ Opens 8 AM Mon
Zentrum für Physiotherapie Kurbad-Steglitz,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.8,-86,Lepsiusstraße 60,· +49 30 7924042,Closed,http://www.kurbad-steglitz.de/,⋅ Opens 7:30 AM Mon
Das Pourat Konzept,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.7,-120,Savignypl. 9-10,· +49 30 43073692,Closed,https://www.praxis-physiotherapie-berlin.de/,⋅ Opens 8 AM Mon
Physiotherapie Marsch Berlin-Mitte GmbH | Stadtmitte,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-45,Krausenstraße 28,· +49 30 91446612,Closed,https://www.physiotherapie-berlinmitte.de/,⋅ Opens 8 AM Mon
Physiotherapie Wilmersdorf - physioup,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.9,-207,"Pfalzburger Straße 42, Uhlandstraße 85",· +49 30 88538867,Closed,https://www.physioup.de/physiotherapie-wilmersdorf/?utm_source=gmb&utm_medium=Wilmersdorf&utm_campaign=Wilmersdorf&utm_id=1,⋅ Opens 7:30 AM Mon
Physiotherapie physio balance Berlin,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.8,-57,Franz-Jacob-Straße 10,· +49 30 97606662,Closed,http://www.physiobalance.berlin/,⋅ Opens 7 AM Mon
Therapie-Zentrum PhysioRea,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.9,-16,Hubertusstraße 8,· +49 30 79784644,Closed,http://www.physiorea.de/,⋅ Opens 8 AM Mon
KSB Mitte,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.9,-8,Taubenstraße 39,· +49 176 20405412,Closed,https://ksb-berlin.com/,⋅ Opens 9 AM Mon
physiotherapy by Orthos GmbH,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-85,Ansbacher Str. 17-19,· +49 30 780998863,Closed,http://www.orthos-physiotherapie.de/,⋅ Opens 7 AM Mon
"Physiotherapie Die Profis, Berlin",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.9,-43,Hohenzollerndamm 182,· +49 30 27973704,Closed,http://www.physiotherapie-die-profis.de/,⋅ Opens 8 AM Mon
med. Reha- und Präventionssport Berlin e.V.,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.3,-4,Seegefelder Str. 105,· +49 30 36728565,Closed,,⋅ Opens 8 AM Mon
WALK AGAIN Center,· Rehabilitation Centre,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-3,71 Friedrichstraße,· 030 60989794,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiSoIzwhPuLAxXTk4MHHTI4MQUYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1ezYf6Kb7gicpoo-VqLkQmJlM1T5Pddr1sB6FgCncgnwtlw4uioGUaAoikEALw_wcB&ohost=www.google.com&cid=CAESVeD2egd4QOQYkRv89UYi4CViJiXC8Kay95HNpzJFiMELhvuxjGMLr77vR97jOtlIBpo-uIHau_JwCr6jcbfO3dxgFlxr-5lrCO4vrndILjZK5vTS0kA&sig=AOD64_3X1fqMoQCn_Vm5KCyKpuoux35KnA&q=&ctype=99&ved=2ahUKEwjNtoXwhPuLAxWo_7sIHT9pCrg4PBCErAF6BAgfEA8&adurl=,⋅ Opens 8 AM Mon
Physiotherapie am Prerower Platz,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.4,-34,Prerower Pl. 4,· +49 30 92093029,Closed,http://www.prohealth-physio.de/,⋅ Opens 7:30 AM Mon
Kiezphysio M&M,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-19,Lilienthalstraße 4,#ERROR!,,http://www.kiezphysio.de/,
Physiopark Berlin GmbH Friedenau,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-104,Beckerstraße 5,· +49 30 85605277,Closed,https://www.physiopark.berlin/,⋅ Opens 8 AM Mon
SP Physiotherapie,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-12,Trautenaustraße 23,· +49 30 49920062,Closed,http://www.physiopraxis-sp.de/,⋅ Opens 9 AM Mon
Physioimpuls Berlin im Therapiefokus,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-1,Emser Str. 128,· +49 30 60966450,Open,https://www.therapiefokus.de/,⋅ Closes 10 PM
Physio Vital,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-20,Mariendorfer Damm 73,· +49 30 70767766,Closed,http://www.physiovital-berlin.de/,⋅ Opens 7 AM Mon
Leonardo Physiomed,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.8,-43,Clayallee 225A,· +49 30 80407660,Closed,http://leonardo-physiomed.de/,⋅ Opens 8 AM Mon
MEDIUS Physiotherapie Kids - Kinderphysiotherapie,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-108,Badensche Str. 18,· +49 30 55655445,Closed,http://www.medius-kids.de/,⋅ Opens 8 AM Mon
S&C Service & Consulting GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.5,-40,Linienstraße 139-140,· +49 30 28099112,Closed,https://physiotherapiezentrum-berlin-mitte.de/,⋅ Opens 8 AM Mon
Physio44 - Physiotherapie Carsten Stein,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-5,Wangenheimstraße 16A,· +49 30 89542767,Closed,,⋅ Opens 8 AM Mon
Am Hain - Physiotherapie,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-4,Bötzowstraße 12,· +49 30 67301663,Closed,http://www.amhain.de/,⋅ Opens 10 AM Mon
Private Practice for physiotherapy and pain management,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.3,-7,Kantstraße 107,· +49 30 55124182,Closed,http://www.physiotherapie-charlottenburg.net/,⋅ Opens 11 AM Mon
"Therapiezentrum am ukb - Physiotherapie, Logopädie, Ergotherapie, Reha-Sport, Aquafitness, Wassergymnastik",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-31,Warener Str. 1,· +49 30 32529929,Closed,https://www.bg-kliniken.de/gesundheitszentrum-ukb/therapiezentrum/,⋅ Opens 8 AM Mon
Physio Sterndamm,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.4,-5,Sterndamm 9,· +49 30 6312822,Closed,https://www.physio-sterndamm.de/,⋅ Opens 7 AM Mon
Physiotherapiezentrum am Bundesplatz (Sonnen & Weil),· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-16,Bundespl. 17,· +49 30 85405827,Closed,http://www.pzab.de/,⋅ Opens 8 AM Mon
Therapy Berlin Mitte,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-45,Georgenstraße 25,· +49 30 68321950,Closed,http://therapie-berlin-mitte.de/,⋅ Opens 7:30 AM Mon
Physiotherapie Thomas Dreßler,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-28,"Ärztehaus Friedrichshain, Matthiasstraße 7",· +49 30 42108970,Closed,http://www.physiotherapie-thomasdressler.de/,⋅ Opens 7 AM Mon
Charité Physical Medicine,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4,-21,Luisenstraße 13,,,https://physikalische-medizin.charite.de/,
Physiotherapie & Logopädie Sonnenschein Inhaberin Michaela Tetzlaff- Zentrum für Prävention & Rehabilitation,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.1,-32,Gustav-Adolf-Straße 130,· +49 30 99270127,Closed,http://www.physio-sonnenschein.berlin/,⋅ Opens 7 AM Mon
Allegria Therapiezentrum Köllnische Heide GbR,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,3.6,-10,Sonnenallee 298,· +49 30 56829304,Closed,http://www.allegria-sonnenallee.de/,⋅ Opens 7 AM Mon
WALK AGAIN Center,· Rehabilitation Centre,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-3,71 Friedrichstraße,· 030 60989794,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjV1Oz5hPuLAxWgqYMHHe37DSkYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0_KwTYWjmbJmvdIzC5I8fq-vM1CFGqgIuaum0ie9omj-Hjp5AruQsaAo1PEALw_wcB&ohost=www.google.com&cid=CAESVeD29a-EU52UM9IZxIyV9eL1-JUMy64vylysq90YnhoIXbmzV6Bbw67tEXFi6un3XLp4hnT5wpBj6F9NB5AjCRZ-42dkJ-tr-Qu8MbCOI3ycYocbDfg&sig=AOD64_29YeG53AJG54mLGFmY8_nuguf7Nw&q=&ctype=99&ved=2ahUKEwjJ_Ob5hPuLAxWg_7sIHbf5CR04UBCErAF6BAgcEA8&adurl=,⋅ Opens 8 AM Mon
Physioteam GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.3,-11,Nahariyastraße 29,,Closed,http://www.physioteam-lichtenrade.de/,⋅ Opens 9 AM Mon
Physiotherapie Physiolution,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,5,-81,Mariendorfer Damm 26/EG und 5.OG,· +49 30 70768686,Closed,http://physiolution-berlin.de/,⋅ Opens 8 AM Mon
Physiotherapie Centrum Schultrich,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.4,-7,Hirschfelder Weg 16,· +49 30 54988380,Closed,http://www.physiotherapie-centrum-schultrich.de/,⋅ Opens 8 AM Mon
Physio-Zentrum Neukölln,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4,-65,"Physiotherapie, Sonnenallee 124",· +49 30 68822655,Closed,http://www.physiozentrum-neukoelln.de/,⋅ Opens 8 AM Mon
"Physio-Zentrum-Spandau,",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-7,Wilhelmstraße 23,· +49 30 36287168,Closed,http://www.physio-zentrum-spandau.de/,⋅ Opens 7 AM Mon
Praxis für Physio- und Sporttherapie,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-72,Karl-Liebknecht-Str. 33,· +49 30 24723600,Closed,https://physioproaktiv-mitte.de/?utm_source=gmb&utm_medium=organic%20gmb&utm_campaign=Local%20SEO,⋅ Opens 8 AM Mon
Allegria Physiotherapie am Roseneck GmbH & Co. KG,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.6,-5,Hohenzollerndamm 90,· +49 30 8264464,Closed,http://www.allegria-roseneck.de/,⋅ Opens 8 AM Mon
NPC Neuro Physio Concept GmbH,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Berlin, Germany,4.3,-18,Hardenbergstraße 20,· +49 30 315193380,Closed,https://www.neuro-physio-concept.de/,⋅ Opens 8 AM Mon
